Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real
;;001;150;16001;61914;2021/000528;2021/000528;SUPRESIÓN ALIVIADEROS SIN SERVICIO MÁRGENES RÍO MANZANARES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;0,00;32100,00;32100,00;32100,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;61915;2019/004337;2019/004337;VÍA PÚBLICA Y ESPACIOS URBANOS DE MADRID.ELIMINACIÓN DE BOCAS DE RIEGO SIN USO;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;26589,00;0,00;26589,00;23658,65;0,00;2930,35;2930,35;2920,98;0,00;2920,98
;;001;150;16001;61999;2019/004319;2019/004319;ADECUACIÓN DE LOS CAMINOS Y TALUDES DEL RÍO MANZANARES;217;VILLAVERDE;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;66000,00;0,00;66000,00;66000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;61999;2019/004338;2019/004338;VIVERO DE ESTUFAS DEL PARQUE DEL RETIRO. ABASTECIMIENTO DE AGUA POTABLE;203;RETIRO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;300000,00;29175,27;329175,27;0,00;0,00;329175,27;329175,27;256131,43;0,00;256131,43
;;001;150;16001;61999;2021/000330;2021/000330;RETIRADA DE ELEMENTOS AJENOS AL CAUCE DEL RÍO MANZANARES EN EL TÉRMINO MUNICIPAL DE MADRID;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;50000,00;0,00;50000,00;37551,82;0,00;12448,18;12448,18;0,00;0,00;0,00
;;001;150;16001;61999;2021/000331;2021/000331;PROLONGACIÓN CAMINO FLUVIAL MI RÍO MANZANARES HASTA EL TÉRMINO MUNICIPAL DE GETAFE;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;100000,00;0,00;100000,00;100000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;61999;2021/000358;2021/000358;ENTORNOS HÍDRICOS EN LA CIUDAD DE MADRID. POLÍTICAS AMBIENTALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;1825000,00;-38894,27;1786105,73;1786105,73;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;61999;2021/001170;2021/001170;DÁRSENAS AGUA REGENERADA Pº CHOPERA. ADECUACIÓN PUNTOS RECARGA CAMIONES CISTERNA;202;ARGANZUELA;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;5831,53;5831,53;0,33;0,00;5831,20;5831,20;0,00;0,00;0,00
;;001;150;16001;61999;2021/001242;2021/001242;DÁRSENAS AGUA REGENERADA DISTRITO FUENCARRAL-EL PARDO. ADECUACIÓN PUNTOS RECARGA CAMIONES CISTERNA;208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;0,00;3887,47;3887,47;0,00;0,00;3887,47;3887,47;0,00;0,00;0,00
;;001;150;16001;62700;2019/000544;2019/000544;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE REJAS. OBRAS ADECUACIÓN Y MEJORA;221;BARAJAS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;1456491,00;0,00;1456491,00;1456491,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;62700;2019/000545;2019/000545;ESTACIÓN REGENERADORA DE AGUAS RESIDUALES DE VALDEBEBAS. OBRAS DE ADECUACIÓN Y MEJORA;221;BARAJAS;09;MEDIO AMBIENTE;03;ALCANTARILLADO Y COLECTORES;;;;;;;1456491,00;0,00;1456491,00;1456491,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;62700;2021/000300;2021/000300;INTERVENCIONES EN ESTACIONES REGENERADORAS DE AGUAS RESIDIALES;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;04;INSTALACIONES PARA LA DEPURACIÓN DEL AGUA;;;;;;;495000,00;0,00;495000,00;495000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16001;63700;2019/003811;2019/003811;ESTANQUE DEL PARQUE DEL RETIRO. ACONDICIONAMIENTO ESTACIÓN DE TRATAMIENTO DE AGUAS;203;RETIRO;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;;;50000,00;0,00;50000,00;50000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16210;62999;2020/000249;2020/000249;PLATAFORMAS PREFABRICADAS PARA MEJORA DE ACCESIBILIDAD A CONTENEDORES DE RESIDUOS;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;317206,00;187000,00;504206,00;139,36;0,00;504066,64;504066,64;154119,26;0,00;154119,26
;;001;150;16230;62701;2019/000217;2019/000217;PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ. SISTEMAS DE DESODORIZACIÓN BIOMETANIZACION;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;6402767,00;0,00;6402767,00;1559358,90;867,61;4842540,49;4842540,49;173307,55;0,00;0,00
;;001;150;16230;62701;2019/000344;2019/000344;NUEVA PLANTA DE MATERIA ORGÁNICA EN EL PARQUE TECNOLÓGICO DE VALDEMINGÓMEZ;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;21649207,00;0,00;21649207,00;272250,86;21148800,64;228155,50;0,00;0,00;0,00;0,00
;;001;150;16230;62701;2021/000001;2021/000001;CENTRO DE TRATAMIENTO  LAS DEHESAS. SISTEMAS DE DESODORIZACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;1605000,00;0,00;1605000,00;1605000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16230;62701;2021/000002;2021/000002;CENTRO DE TRATAMIENTO LA PALOMA. SISTEMAS DE DESODORIZACIÓN;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;05;TRATAMIENTO DE RESIDUOS;;;;;;;5456003,00;0,00;5456003,00;5456003,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;60913;2020/000270;2020/000270;ÁREAS DE JUEGO INFANTIL SINGULARES. INSTALACIÓN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;692495,00;-551983,89;140511,11;140511,11;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;60913;2020/000270;2020/010270;ÁREA DE JUEGO INFANTIL SINGULAR C/PARQUE EUGENIA DE MONTIJO, CARABANCHEL. INSTALACIÓN;211;CARABANCHEL;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;178849,35;178849,35;0,00;0,00;178849,35;178849,35;178849,35;0,00;0,00
;;001;150;16301;60913;2020/000270;2020/020270;ÁREA DE JUEGO INFANTIL SINGULAR EN PARQUE CALERO, CIUDAD LINEAL. INSTALACIÓN;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;139482,31;139482,31;0,00;0,00;139482,31;139482,31;139482,31;0,00;0,00
;;001;150;16301;60913;2020/000270;2020/030270;ÁREA DE JUEGO INFANTIL SINGULAR EN C/SOFÍA, SAN BLAS-CANILLEJAS. INSTALACIÓN;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;233652,23;233652,23;0,00;0,00;233652,23;233652,23;233652,23;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/000271;ÁREAS DEPORTIVAS ELEMENTALES. INSTALACIÓN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;2085649,00;-1778532,72;307116,28;307116,28;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/020271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO ARGANZUELA. INSTALACIÓN;202;ARGANZUELA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;84373,76;84373,76;0,00;15915,53;68458,23;68458,23;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/030271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO RETIRO. INSTALACIÓN;203;RETIRO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;13728,66;13728,66;0,00;0,00;13728,66;13728,66;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/040271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO SALAMANCA. INSTALACIÓN;204;SALAMANCA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;42721,66;42721,66;0,00;0,00;42721,66;42721,66;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/050271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO CHAMARTÍN. INSTALACIÓN;205;CHAMARTIN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;13728,66;13728,66;0,00;0,00;13728,66;13728,66;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/060271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO TETUÁN. INSTALACIÓN;206;TETUAN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;152350,16;152350,16;0,00;93712,97;58637,19;58637,19;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/080271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO FUENCARRAL-EL PARDO. INSTALACIÓN;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;143432,29;143432,29;0,00;0,00;143432,29;143432,29;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/090271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO MONCLOA-ARAVACA. INSTALACIÓN;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;118346,91;118346,91;0,00;0,00;118346,91;118346,91;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/100271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO LATINA. INSTALACIÓN;210;LATINA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;88492,05;88492,05;0,00;0,00;88492,05;88492,05;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/110271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO CARABANCHEL. INSTALACIÓN;211;CARABANCHEL;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;191178,90;191178,90;0,00;0,00;191178,90;191178,90;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/120271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO USERA. INSTALACIÓN;212;USERA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;61896,59;61896,59;0,00;0,00;61896,59;61896,59;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/130271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO PUENTE DE VALLECAS. INSTALACIÓN;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;107666,98;107666,98;0,00;0,00;107666,98;107666,98;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/140271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO MORATALAZ. INSTALACIÓN;214;MORATALAZ;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;45770,39;45770,39;0,00;0,00;45770,39;45770,39;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/150271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO CIUDAD LINEAL. INSTALACIÓN;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;29854,86;29854,86;0,00;0,00;29854,86;29854,86;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/160271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO HORTALEZA. INSTALACIÓN;216;HORTALEZA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;143432,29;143432,29;0,00;0,00;143432,29;143432,29;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/170271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO VILLAVERDE. INSTALACIÓN;217;VILLAVERDE;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;61685,93;61685,93;0,00;0,00;61685,93;61685,93;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/180271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO VILLA DE VALLECAS. INSTALACIÓN;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;127516,73;127516,73;0,00;0,00;127516,73;127516,73;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/190271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO VICÁLVARO. INSTALACIÓN;219;VICALVARO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;75203,93;75203,93;0,00;0,00;75203,93;75203,93;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/200271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO SAN BLAS-CANILLEJAS. INSTALACIÓN;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;199550,51;199550,51;0,00;56118,24;143432,27;143432,27;0,00;0,00;0,00
;;001;150;16301;60913;2020/000271;2020/210271;ÁREAS DEPORTIVAS ELEMENTALES DISTRITO BARAJAS. INSTALACIÓN;221;BARAJAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;77601,46;77601,46;0,00;0,00;77601,46;77601,46;0,00;0,00;0,00
;;001;150;16301;60913;2021/000042;2021/000042;MOBILIARO URBANO PARA RESTRICCIONES DE ACCESO A LA VÍA PÚBLICA. SEGURIDAD;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;53512,00;0,00;53512,00;53512,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;60913;2021/002001;2021/002001;CIRCUITOS BIOSALUDABLES EN TODOS LOS DISTRITOS DE MADRID (ID 20: 12181);998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;07;DESARROLLO MEDIO AMBIENTAL, SOSTENIBILIDAD;;;;;18;PRESUPUESTOS PARTICIPATIVOS;750000,00;0,00;750000,00;750000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/000272;ÁREAS INFANTILES DETERIORADAS. RENOVACIÓN;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;1499962,00;-981125,70;518836,30;518836,30;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/040272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO SALAMANCA;204;SALAMANCA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;102024,05;102024,05;0,00;0,00;102024,05;102024,05;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/050272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO CHAMARTÍN;205;CHAMARTIN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;111310,41;111310,41;0,00;0,00;111310,41;111310,41;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/060272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO TETUÁN;206;TETUAN;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;49822,06;49822,06;0,00;0,00;49822,06;49822,06;49822,06;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/080272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO FUENCARRAL-EL PARDO;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;64475,35;64475,35;0,00;0,00;64475,35;64475,35;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/090272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO MONCLOA-ARAVACA;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;54763,45;54763,45;0,00;0,00;54763,45;54763,45;54763,45;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/100272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO LATINA;210;LATINA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;34509,46;34509,46;0,00;0,00;34509,46;34509,46;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/120272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO USERA;212;USERA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;57157,28;57157,28;0,00;0,00;57157,28;57157,28;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/130272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO PUENTE DE VALLECAS;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;59393,40;59393,40;0,00;0,00;59393,40;59393,40;59393,39;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/140272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO MORATALAZ;214;MORATALAZ;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;50901,66;50901,66;0,00;0,00;50901,66;50901,66;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/150272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO CIUDAD LINEAL;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;59202,43;59202,43;0,00;0,00;59202,43;59202,43;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/160272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO HORTALEZA;216;HORTALEZA;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;68758,25;68758,25;0,00;0,00;68758,25;68758,25;68758,25;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/180272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO VILLA DE VALLECAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;30948,87;30948,87;0,00;0,00;30948,87;30948,87;30948,87;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/190272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO VICÁLVARO;219;VICALVARO;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;30357,91;30357,91;0,00;0,00;30357,91;30357,91;30357,91;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/200272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO SAN BLAS-CANILLEJAS;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;153002,53;153002,53;0,00;0,00;153002,53;153002,53;0,00;0,00;0,00
;;001;150;16301;61913;2020/000272;2020/210272;JUEGOS PARA ÁREAS INFANTILES DETERIORADAS DISTRITO BARAJAS;221;BARAJAS;08;MANTENIMIENTO URBANO;01;MOBILIARIO URBANO;;;;;;;0,00;54498,59;54498,59;0,00;0,00;54498,59;54498,59;0,00;0,00;0,00
;;001;150;17000;62500;2021/000270;2021/000270;SERVICIOS ADMINISTRATIVOS MEDIO AMBIENTE Y MOVILIDAD. MOBILIARIO DE OFICINA PARA LAS DEPENDENCIAS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;20000,00;0,00;20000,00;7776,58;0,00;12223,42;12223,42;5517,60;0,00;5517,60
;;001;150;17000;62599;2021/000273;2021/000273;SERVICIOS ADMINISTRATIVOS MEDIO AMBIENTE Y MOVILIDAD. ENSERES Y OTRO TIPO DE MOBILIARIO;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;1500,00;0,00;1500,00;1500,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17000;62601;2021/001031;2021/001031;SERVICIOS ADMINISTRATIVOS MEDIO AMBIENTE Y MOVILIDAD. EQUIPOS PARA PROCESO DE DATOS;999;NO DISTRITALIZABLE;00;INVERSIONES DE CARÁCTER GENERAL;01;SERVICIOS ADMINISTRATIVOS CENTRALES;;;;;;;0,00;8000,00;8000,00;8000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;60920;2021/000499;2021/000499;GRUTAS RENACENTISTAS DE FELIPE II EN LA CASA DE CAMPO. REHABILITACIÓN (ID 19: 8674);209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;365631,00;0,00;365631,00;365631,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;60921;2019/000374;2019/000374;ENSANCHE DE VALLECAS. ACONDICIONAMIENTO DE CAMINOS Y ZONAS ESTANCIALES;218;VILLA DE VALLECAS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;;;2799995,00;0,00;2799995,00;949814,17;0,00;1850180,83;1850180,83;159847,45;0,00;1991,04
;;001;150;17101;60921;2019/000646;2019/000646;REFORESTACIÓN PARAJES MONTECARMELO Y LAS TABLAS. REDISTRIBUCIÓN ESPACIOS NATURALES (ID 17: 8457);208;FUENCARRAL-EL PARDO;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;49005,00;0,00;49005,00;49005,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;60921;2019/000647;2019/000647;REFORESTACIÓN PARAJES SANCHINARRO. REDISTRIBUCIÓN ESPACIOS NATURALES (ID 17: 8457);216;HORTALEZA;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;20000,00;0,00;20000,00;20000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;60921;2021/002004;2021/002004;REFORESTACIÓN DESCAMPADOS Y ESPACIOS ALEDAÑOS A LAS VÍAS M-30-40-50 (ID 17: 5225);998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;01;ZONAS AJARDINADAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;289750,00;0,00;289750,00;289750,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;60999;2020/000169;2020/000169;PARQUE FORESTAL VALDEBEBAS. INSTALACIÓN DE ASEOS PÚBLICOS;216;HORTALEZA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;395000,00;0,00;395000,00;42019,21;88126,92;264853,87;264853,87;0,00;0,00;0,00
;;001;150;17101;61916;2019/004311;2019/004311;ROSALEDA DEL PARQUE DEL OESTE.REHABILITACIÓN DE FUENTES LATERALES;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;33606,00;37347,64;70953,64;0,00;0,00;70953,64;70953,64;67990,96;0,00;67990,96
;;001;150;17101;61916;2019/004334;2019/004334;PARQUE LINEAL DEL MANZANARES.IMPERMEABILIZACIÓN DE FUENTES SINGULARES;213;PUENTE DE VALLECAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;500000,00;-37347,64;462652,36;462652,36;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;61917;2019/003819;2019/003819;JARDINES DEL BUEN RETIRO. ADECUACIÓN ALUMBRADO PÚBLICO PARA MEJORA EFICIENCIA ENERGÉTICA;203;RETIRO;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;537146,00;0,00;537146,00;235196,55;0,00;301949,45;301949,45;296770,65;0,00;296770,65
;;001;150;17101;61920;2015/000213;2015/000213;FINCA DE TORRE ARIAS. REMODELACIÓN DEL ENTORNO;220;SAN BLAS-CANILLEJAS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;618307,00;-62558,00;555749,00;1273,43;0,00;554475,57;260583,99;80221,72;0,00;80221,72
;;001;150;17101;61920;2017/000241;2017/000241;VIVEROS MUNICIPALES. DIVERSAS ACTUACIONES DE REMODELACIÓN;998;VARIOS DISTRITOS;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;0,00;47700,00;47700,00;47700,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;61920;2017/000247;2017/000247;PARQUE MADRID RÍO. ACTUACIONES DE REHABILITACIÓN;209;MONCLOA-ARAVACA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;120000,00;0,00;120000,00;120000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;61920;2017/000247;2017/000247;PARQUE MADRID RÍO. ACTUACIONES DE REHABILITACIÓN;210;LATINA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;90000,00;0,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;61920;2017/000247;2017/000247;PARQUE MADRID RÍO. ACTUACIONES DE REHABILITACIÓN;212;USERA;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;90000,00;0,00;90000,00;90000,00;0,00;0,00;0,00;0,00;0,00;0,00
;;001;150;17101;61920;2018/005233;2018/005233;JARDINES DEL BUEN RETIRO. REHABILITACIÓN INTEGRAL DEL PASEO DE MÉJICO;203;RETIRO;09;MEDIO AMBIENTE;00;PARQUES;;;;;;;140000,00;514561,00;654561,00;593368,34;0,00;61192,66;61192,66;0,00;0,00;0,00
