Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000469;2021/000469;RECINTOS FERIALES CASA CAMPO. ADECUACIÓN VIARIA;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;1039116;1039116;563491,71;206337,41;269286,88;269286,88;269286,88;0;104464,88;
;;001;190;15321;61910;2021/000476;2021/000476;MEJORA Y REHABILITACIÓN DE CALZADAS EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;87640,68;87640,68;87640,68;0;0;0;0;0;0;
;;001;190;15321;61910;2021/000476;2021/030476;CALLES DE HIERRO, MAJUELO, PALO DE ROSA Y Pº JUAN ANTONIO VALLEJO NÁJERA. REHABILITACIÓN DE CALZADAS;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;11394,07;11394,07;0;0;11394,07;11394,07;11394,07;0;11394,07;
;;001;190;15321;61910;2021/000476;2021/040476;AVENIDA DE AMÉRICA Y CALLE CASTELLÓ. REHABILITACIÓN DE CALZADAS;204;SALAMANCA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;26656,98;26656,98;0;0;26656,98;26656,98;26656,98;0;26656,98;
;;001;190;15321;61910;2021/000476;2021/060476;CALLES ANDRÉS MELLADO, GALILEO, JOSÉ ABASCAL, VALLEHERMOSO Y OTRAS. REHABILITACIÓN DE CALZADAS;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;32531,58;32531,58;0;0;32531,58;32531,58;32531,58;0;32531,58;
;;001;190;15321;61910;2021/000476;2021/100476;CALLES DE FEDERICO GRASES, OCCIDENTE, SAN SINESIO Y VENCEJO. REHABILITACIÓN DE CALZADAS;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;13139,09;13139,09;0;0;13139,09;13139,09;13139,09;0;13139,09;
;;001;190;15321;61910;2021/000476;2021/110476;CALLES DE AVENIDA DE ENTREVÍAS Y PUERTO DE BALBARÁN. REHABILITACIÓN DE CALZADAS;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;83201,96;83201,96;0;0;83201,96;83201,96;83201,96;0;0;
;;001;190;15321;61910;2021/000476;2021/120476;CALLES DE CORREGIDOR JOSÉ DE PASAMONTE, FUENTE CARRANTONA Y MARROQUINA. REHABILITACIÓN CALZADAS;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;33075,33;33075,33;0;0;33075,33;33075,33;33075,33;0;0;
;;001;190;15321;61910;2021/000476;2021/130476;CALLE DE CAMINO DE LAS HORMIGUERAS Y GLORIETA DE VALDEPERDICES. REHABILITACIÓN DE CALZADAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;47779,12;47779,12;0;0;47779,12;47779,12;47779,12;0;0;
;;001;190;15321;61910;2021/000476;2021/140476;CALLES DE CALAHORRA Y CASALARREINA. REHABILITACIÓN DE CALZADAS;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;68630,51;68630,51;0;0;68630,51;68630,51;68630,51;0;0;
;;001;190;15321;61910;2021/000476;2021/150476;ANILLO VERDE CICLISTA DISTRITO DE FUENCARRAL-EL PARDO. MEJORA Y REHABILITACIÓN DE CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;35101,37;35101,37;0;0;35101,37;35101,37;35101,37;0;0;
;;001;190;15321;61910;2021/000476;2021/160476;CALLES DE ISABEL COLBRAND Y PEDRO RICO. MEJORA Y REHABILITACIÓN DE CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;32244,31;32244,31;0;0;32244,31;32244,31;32244,31;0;32244,31;
;;001;190;15321;61910;2021/000476;2021/190476;CALLE ARTURO SORIA Y GLORIETA FUENTE CARRANTONA. MEJORA Y REHABILITACIÓN DE CALZADAS;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;97293,85;97293,85;0;0;97293,85;97293,85;97293,85;0;0;
;;001;190;15321;61910;2021/000476;2021/200476;CALLE DE ASURA. MEJORA Y REHABILITACIÓN DE CALZADAS;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;17705,37;17705,37;0;0;17705,37;17705,37;17705,37;0;17705,37;
;;001;190;15321;61910;2021/000476;2021/240476;PLAZA ALSACIA, CAMINO DE REJAS, CAMPEZO, DEYANIRA, SAN NARCISO Y OTRAS. REHABILITACIÓN CALZADAS;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;67592,92;67592,92;0;0;67592,92;67592,92;67592,92;0;0;
;;001;190;15321;61910;2021/000476;2021/280476;CALLES CORACEROS, GRANADEROS, Pº ALABARDEROS, AV. ARQUEROS Y OTRAS. REHABILITACIÓN CALZADAS;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;35345,49;35345,49;0;0;35345,49;35345,49;35345,49;0;0;
;;001;190;15321;61910;2021/000476;2021/290476;AVENIDA DE LA PESETA. MEJORA Y REHABILITACIÓN DE CALZADAS;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;62212,08;62212,08;0;0;62212,08;62212,08;62212,08;0;0;
;;001;190;15321;61910;2021/000476;2021/300476;CALLES DE ADORA,ESMERALDA,LUIS USERA,OLIGISTO,PERIANA,PIRITA Y OTRAS. REHABILITACIÓN DE CALZADAS;212;USERA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;41830,51;41830,51;0;0;41830,51;41830,51;41830,51;0;41830,51;
;;001;190;15321;61910;2021/000476;2021/310476;CALLES DE AMPARO USERA, ANTONIO SALVADOR, CAMPO, CARMEN BRUGERA Y OTRAS. REHABILITACIÓN CALZADAS;212;USERA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;45337,55;45337,55;0;0;45337,55;45337,55;45337,55;0;0;
;;001;190;15321;61910;2021/000476;2021/330476;CALLES ALBINO HERNÁNDEZ LÁZARO,OLAS,POTES,PUEBLA DE SANABRIA Y AV.ROSALES. REHABILITACIÓN CALZADAS;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;54914,01;54914,01;0;0;54914,01;54914,01;54914,01;0;0;
;;001;190;15321;61910;2021/000476;2021/340476;CALLES DE BATEL, BENISODA, CANOA, GRAN PODER Y AVENIDA DE LOGROÑO. REHABILITACIÓN DE CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;19770,71;19770,71;0;0;19770,71;19770,71;19770,71;0;0;
;;001;190;15321;61910;2021/000476;2021/350476;CALLE ACUARIO Y OTRAS DEL DISTRITO DE BARAJAS. MEJORA Y REHABILITACIÓN DE CALZADAS;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;19353,51;19353,51;0;0;19353,51;19353,51;19353,51;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000476;2021/000476;MEJORA Y REHABILITACIÓN DE CALZADAS EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;0,65;0,65;0,65;0;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000476;2021/080476;CALLES ISLA PALAOS, MASÓ, MORALZARZAL, MONASTERIOS SUSO Y YUSO Y OTRAS. REHABILITACIÓN CALZADAS;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;300506,27;300506,27;0;0;300506,27;300506,27;176195,12;0;176195,12;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000476;2021/090476;AVENIDA PRINCIPAL, Pº VIEJO, C/ GANADERÍA, RONDA DE LAS PROVINCIAS Y OTRAS. REHABILITACIÓN CALZADAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;177326,8;177326,8;0;0;177326,8;177326,8;145309,14;0;145309,14;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000476;2021/210476;CAMINO DE LA HUERTA. MEJORA Y REHABILITACIÓN DE CALZADAS;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;28802,28;28802,28;0;0;28802,28;28802,28;14180,64;0;14180,64;
;;001;190;15321;61910;2021/000477;2021/000477;RENOVACIÓN RODADURA EN FIRMES Y PAVIMENTOS DE LAS CALZADAS EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;264848,01;264848,01;264848,01;0;0;0;0;0;0;
;;001;190;15321;61910;2021/000477;2021/010477;CALLE CALIZA, FORGES, DEHESA VICÁLVARO, MERCURIO, OMEGA Y OTRAS. RENOVACIÓN CAPA DE RODADURA;219;VICALVARO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;119913,69;119913,69;0;0;119913,69;119913,69;119913,69;0;119913,69;
;;001;190;15321;61910;2021/000477;2021/020477;CALLE TORREDONJIMENO, REAL ARGANDA, AVDA. ENSANCHE VALLECAS Y OTRAS. RENOVACIÓN CAPA DE RODADURA;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;186041,6;186041,6;0;0;186041,6;186041,6;186041,6;0;186041,6;
;;001;190;15321;61910;2021/000477;2021/030477;CALLE MOLINA DE SEGURA. RENOVACIÓN CAPA DE RODADURA;214;MORATALAZ;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;10076,66;10076,66;0;0;10076,66;10076,66;10076,66;0;10076,66;
;;001;190;15321;61910;2021/000477;2021/040477;AVENIDA ALBUFERA. RENOVACIÓN CAPA DE RODADURA;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;63713,97;63713,97;0;0;63713,97;63713,97;63713,97;0;63713,97;
;;001;190;15321;61910;2021/000477;2021/050477;CALLES AGASTIA, CONDESA VENADITO, MONTEJURRA, SAN LAMBERTO Y OTRAS. RENOVACIÓN CAPA DE RODADURA;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;150220,48;150220,48;0;0;150220,48;150220,48;150220,48;0;150220,48;
;;001;190;15321;61910;2021/000477;2021/060477;CALLES PENÉLOPE, BREZOS, CANAL DE SUEZ, URANO, VELERO, ZODIACO Y OTRAS. RENOVACIÓN CAPA DE RODADURA;221;BARAJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;70256,05;70256,05;0;0;70256,05;70256,05;70256,05;0;70256,05;
;;001;190;15321;61910;2021/000477;2021/070477;CALLES VIA POBLADOS, CALÉNDULA, MORERUELA,ALCORISA,SANTA SUSANA Y OTRAS. RENOVACIÓN CAPA DE RODADURA;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;121318,92;121318,92;0;0;121318,92;121318,92;121318,92;0;0;
;;001;190;15321;61910;2021/000477;2021/080477;CALLES SEPTIEMBRE, OCTUBRE, AINSA, MARSELLA, RUMANÍA,SAN MARINO Y OTRAS. RENOVACIÓN CAPA DE RODADURA;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;151577,14;151577,14;0;0;151577,14;151577,14;151577,14;0;151577,14;
;;001;190;15321;61910;2021/000477;2021/090477;AVENIDA MONASTERIO DE SILOS, CALLES ANTONIO CABEZÓN, LA ESTRADA Y OTRAS. RENOVACIÓN CAPA DE RODADURA;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;189041,83;189041,83;0;0;189041,83;189041,83;189041,83;0;0;
;;001;190;15321;61910;2021/000477;2021/100477;AVENIDA VALLADOLID, VALDEMARÍN, CALLES COLINA, CONTINENTE Y OTRAS. RENOVACIÓN CAPA DE RODADURA;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;156463,54;156463,54;0;0;156463,54;156463,54;156463,54;0;0;
;;001;190;15321;61910;2021/000477;2021/160477;CALLES BARQUILLO, COLEGIATA, CONCEPCIÓN JERÓNIMA Y DUQUE DE RIVAS. RENOVACIÓN CAPA DE RODADURA;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;11589,11;11589,11;0;0;11589,11;11589,11;11589,11;0;11589,11;
;;001;190;15321;61910;2021/000477;2021/180477;CALLES PINOS ALTA Y LÉRIDA. RENOVACIÓN CAPA DE RODADURA;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;15902,55;15902,55;0;0;15902,55;15902,55;15902,55;0;15902,55;
;;001;190;15321;61910;2021/000477;2021/190477;CALLE GARCÍA DE PAREDES Y PASEO DE LA CASTELLANA. RENOVACIÓN CAPA DE RODADURA;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;87888,23;87888,23;0;0;87888,23;87888,23;87888,23;0;87888,23;
;;001;190;15321;61910;2021/000477;2021/220477;CALLES EMBAJADORES, JUAN DE VERA, NEBULOSA Y ORIANA. RENOVACIÓN CAPA DE RODADURA;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;92817,16;92817,16;0;0;92817,16;92817,16;92817,16;0;92817,16;
;;001;190;15321;61910;2021/000477;2021/230477;CALLES ANOETA, LENGUAS, SAN AGAPITO,SARGENTO BARRIGA,TORREVIEJA Y OTRAS. RENOVACIÓN CAPA DE RODADURA;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;44857,06;44857,06;0;0;44857,06;44857,06;44857,06;0;0;
;;001;190;15321;61910;2021/000478;2021/000478;ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD EN LA CIUDAD DE MADRID (ID VARIOS);998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;206761,88;206761,88;206761,88;0;0;0;0;0;0;
;;001;190;15321;61910;2021/000478;2021/090478;COLONIA MIRASIERRA. OBRAS DE REMODELACIÓN Y RENOVACIÓN URBANA;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;109163,39;109163,39;0;0;109163,39;109163,39;109163,39;0;109163,39;
;;001;190;15321;61910;2021/000478;2021/100478;FONDO DE SACO DE LA CALLE CERRO ALMODÓVAR. OBRAS DE ACONDICIONAMIENTO;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;45334,79;45334,79;0;0;45334,79;45334,79;45334,79;0;0;
;;001;190;15321;61910;2021/000478;2021/170478;CALLE SOMONTÍN, 22-26 Y ENTORNO. MEJORA DE LA ACCESIBILIDAD;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;39275,28;39275,28;0;0;39275,28;39275,28;39275,28;0;39275,28;
;;001;190;15321;61910;2021/000478;2021/210478;CALLE OCAÑA, 127-137. MEJORA DE LA ACCESIBILIDAD, FUNCIONALIDAD E IMAGEN URBANA;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;18628,33;18628,33;0;0;18628,33;18628,33;18628,33;0;18628,33;
;;001;190;15321;61910;2021/000478;2021/230478;CALLE BENIMAMET, 53-99. OBRAS DE MEJORA DE LA ACCESIBILIDAD;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;206439,23;206439,23;0;0;206439,23;206439,23;206439,23;0;206439,23;
;;001;190;15321;61910;2021/000478;2021/240478;CALLE MIRADOR DE LA REINA CON CALLE ARROYO DEL MONTE. OBRAS DE ADECUACIÓN VIALES;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;40426,77;40426,77;0;0;40426,77;40426,77;40426,77;0;40426,77;
;;001;190;15321;61910;2021/000478;2022/001412;COLONIA CRUZ DEL RAYO. OBRAS DE MEJORA DE LA ACCESIBILIDAD;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;456334,95;456334,95;0;0;456334,95;456334,95;325557,56;0;325557,56;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2021/100478;FONDO DE SACO DE LA CALLE CERRO ALMODÓVAR. OBRAS DE ACONDICIONAMIENTO;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;1985,9;1985,9;0;0;1985,9;1985,9;1985,9;0;0;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2021/300478;PASEO DE LAS ACACIAS, CALLE DEL FERROCARRIL Y JAIME EL CONQUISTADOR. ADECUACIÓN DE VIALES;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;4040,27;4040,27;0;0;4040,27;4040,27;4040,27;0;4040,27;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2021/340478;CALLE DEL NOVICIADO, DE LA PAZ, DEL PRADO, SEGOVIA Y PLAZA DE SANTA CRUZ. ADECUACIÓN DE VIALES;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;753,33;753,33;0;0;753,33;753,33;753,33;0;753,33;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2021/360478;CALLE DE GALILEO. OBRAS DE ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;74607,36;74607,36;0;0;74607,36;74607,36;74607,35;0;74607,35;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2021/400478;C/ TERESA OROZCO. OBRAS DE ADECUACIÓN DE VIALES;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;125790,38;125790,38;0;0;125790,38;125790,38;108858,36;0;108858,36;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2021/430478;CALLE SAN FACUNDO. OBRAS DE ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;122211,01;122211,01;0;0;122211,01;122211,01;122211,01;0;122211,01;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2022/001261;CALLES RIAZA Y BAJA DE LA IGLESIA. OBRAS DE ADECUACIÓN DE ACERAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;844,22;844,22;0;0;844,22;844,22;844,22;0;844,22;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2022/001318;AVENIDA DE BRUSELAS, 40 A 68. MEJORA DE LA ACCESIBILIDAD;204;SALAMANCA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;66718,84;66718,84;0;0;66718,84;66718,84;66718,84;0;66718,84;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;190;15321;61910;2021/000478;2022/001374;CARRETERA ARAVACA-HÚMERA DESDE LA AVDA. ARROYO POZUELO A C/ ROSAS DE ARAVACA. MEJORA ACCESIBILIDAD;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;1625,14;1625,14;0;0;1625,14;1625,14;1625,14;0;1625,14;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/000478;ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD EN LA CIUDAD DE MADRID (ID VARIOS);998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;205210,16;205210,16;205210,16;0;0;0;0;0;0;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/070478;CARRIL BUS-VAO A-6. OBRAS DE ADECUACIÓN VIARIA;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;5567,09;5567,09;0;0;5567,09;5567,09;5567,09;0;5567,09;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/080478;CALLE SILVANO. REMODELACIÓN Y MEJORA ACCESO A LA BASE SAMUR HORTALEZA;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;37999,23;37999,23;0;0;37999,23;37999,23;37999,23;0;37999,23;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/120478;CENTRO HISTÓRICO DE ARAVACA. REMODELACIÓN Y ADECUACIÓN DE VIALES;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;329319,55;329319,55;0;0;329319,55;329319,55;329319,55;0;329319,55;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/150478;CALLE LÓPEZ DE HOYOS 367-369. MEJORA DEL ESPACIO PÚBLICO Y ACCESIBILIDAD UNIVERSAL;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;25040,84;25040,84;0;0;25040,84;25040,84;25040,84;0;25040,84;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/240478;CALLE MIRADOR DE LA REINA CON CALLE ARROYO DEL MONTE. OBRAS DE ADECUACIÓN VIALES;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;311,44;311,44;0;0;311,44;311,44;311,44;0;311,44;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/270478;AVENIDA DEL MAYORAZGO Y CARRETERA DE VILLAVERDE A VALLECAS. OBRAS DE ADECUACIÓN VIALES;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;197836,8;197836,8;0;0;197836,8;197836,8;197836,8;0;197836,8;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/290478;CALLE MARQUÉS DE CORBERA, SAN MAXIMILIANO Y SAN CLODOALDO. OBRAS DE ADECUACIÓN VIALES (ID 20: 13222);215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;18;PRESUPUESTOS PARTICIPATIVOS;0;72887,71;72887,71;0;0;72887,71;72887,71;72887,71;0;72887,71;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/300478;PASEO DE LAS ACACIAS, CALLE DEL FERROCARRIL Y JAIME EL CONQUISTADOR. ADECUACIÓN DE VIALES;202;ARGANZUELA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;172604,84;172604,84;0;0;172604,84;172604,84;172604,84;0;172604,84;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/340478;CALLE DEL NOVICIADO, DE LA PAZ, DEL PRADO, SEGOVIA Y PLAZA DE SANTA CRUZ. ADECUACIÓN DE VIALES;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;147062,64;147062,64;0;0;147062,64;147062,64;147062,64;0;147062,64;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/360478;CALLE DE GALILEO. OBRAS DE ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;207;CHAMBERI;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;27437,19;27437,19;0;0;27437,19;27437,19;27437,19;0;27437,19;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/410478;CALLE MARQUES DE TORROJA. OBRAS DE ADECUACIÓN VIALES;205;CHAMARTIN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;3512,98;3512,98;0;0;3512,98;3512,98;3512,98;0;3512,98;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2021/430478;CALLE SAN FACUNDO. OBRAS DE ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;213;PUENTE DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;41207,57;41207,57;0;0;41207,57;41207,57;41207,57;0;41207,57;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2022/001261;CALLES RIAZA Y BAJA DE LA IGLESIA. OBRAS DE ADECUACIÓN DE ACERAS;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;290,69;290,69;0;0;290,69;290,69;290,69;0;290,69;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2022/001318;AVENIDA DE BRUSELAS, 40 A 68. MEJORA DE LA ACCESIBILIDAD;204;SALAMANCA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;292872,39;292872,39;0;0;292872,39;292872,39;292872,39;0;292872,39;
4;SC Y CE FINANC. CON RTG;001;190;15321;61910;2021/000478;2022/001374;CARRETERA ARAVACA-HÚMERA DESDE LA AVDA. ARROYO POZUELO A C/ ROSAS DE ARAVACA. MEJORA ACCESIBILIDAD;209;MONCLOA-ARAVACA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;77846,88;77846,88;0;0;77846,88;77846,88;77846,88;0;77846,88;
;;001;190;15321;61910;2021/000479;2021/000479;PLAN DE CALZADAS Y BARRIOS EN LA CIUDAD DE MADRID;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0;44857,39;44857,39;44857,39;0;0;0;0;0;0;
