Fondo;Descripción;Centro;Sección;Programa;Subconcepto;Programa de Financiación;Definición proyecto;Título;Distrito;Texto Distrito;Línea de Inversión;Descripción Línea de Inversión;Sublínea de Inversión;Descripción Sublínea de Inversión;Etiqueta 16;Descripción etiqueta 16;Etiqueta 17;Descripción etiqueta 17;Etiqueta 18;Descripción etiqueta 18;Cred. Inicial;Modifc. ;C. Definitivo ;C Disponible ;Re. Pte. Util.;C. Autorizado ;C. Dispuesto ;Obl. Reconoc. ;C. Ordenado ;Pagos Real;;
;;001;190;15321;61910;2024/000309;2024/330309;CALLE CAMBRILS Y OTRAS. MEJORA DE LAS CONDICIONES DE RODADURA;208;FUENCARRAL-EL PARDO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1201312,93;1201312,93;0,00;0,00;1201312,93;1201312,93;27199,47;0,00;0,00;;
;;001;190;15321;61910;2024/000309;2024/340309;CALLE EL ESPINAR Y OTRAS, DISTRITO DE CARABANCHEL. MEJORA DE LAS CONDICIONES DE RODADURA;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;436911,63;436911,63;0,00;0,00;436911,63;436911,63;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000309;2024/350309;CALLE LOS ENCIERROS Y OTRAS, DISTRITO DE USERA. MEJORA DE LAS CONDICIONES DE RODADURA;212;USERA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;432099,94;432099,94;0,00;0,00;432099,94;432099,94;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000309;2024/360309;CALLE ACEBES Y OTRAS, DISTRITO DE VILLAVERDE. MEJORA DE LAS CONDICIONES DE RODADURA;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;411408,22;411408,22;0,00;0,00;411408,22;411408,22;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000309;2024/370309;CALLE ANTILLÓN Y OTRAS, DISTRITO DE LATINA. MEJORA DE LAS CONDICIONES DE RODADURA;210;LATINA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;434506,09;434506,09;0,00;0,00;434506,09;434506,09;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/000310;VÍAS PÚBLICAS DE LA CIUDAD DE MADRID. ADECUACIÓN VIALES Y MEJORA DE LA ACCESIBILIDAD;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;14371292,00;-10518699,49;3852592,51;3852592,51;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/010310;CALLE MANIPA. OBRAS DE ADECUACIÓN DE VIALES;215;CIUDAD LINEAL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;35481,37;35481,37;0,00;0,00;35481,37;35481,37;35481,37;0,00;35481,37;;
;;001;190;15321;61910;2024/000310;2024/020310;AVENIDA DE NUESTRA SEÑORA DE VALVANERA. ADECUACIÓN DE VIALES;211;CARABANCHEL;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;225493,64;225493,64;0,00;0,00;225493,64;225493,64;58296,80;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/030310;CALLE MIGUEL SOLAS. ADECUACIÓN DE VIALES;217;VILLAVERDE;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;172726,69;172726,69;0,00;0,00;172726,69;172726,69;0,00;0,00;0,00;;
;;001;190;15321;61910;2024/000310;2024/040310;PLAZA DE MONTERREY. ADECUACIÓN DE VIALES;216;HORTALEZA;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;647450,33;647450,33;0,00;0,00;647450,33;647450,33;89059,86;0,00;8858,43;;
;;001;190;15321;61910;2024/000310;2024/050310;ENTORNO PLAZA DE SAN CRISTOBAL. ADECUACIÓN DE VIALES Y MEJORA DE LA ACCESIBILIDAD;220;SAN BLAS-CANILLEJAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;811774,76;811774,76;0,00;0,00;811774,76;811774,76;8812,18;0,00;8812,18;;
;;001;190;15321;61910;2024/000310;2024/070310;C/ HERMENEGILDO Y OTRAS DISTRITO CENTRO. ADECUACIÓN VIALES Y RENOVACIÓN INTEGRAL;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;336007,27;336007,27;0,00;0,00;336007,27;336007,27;0,00;0,00;0,00;;
;;001;190;15340;61904;2022/001263;2022/001263;ZONAS ADYACENTES JARDINES DE SABATINI CON LA PLAZA DE ESPAÑA.REURBANIZACIÓN Y ACONDICIONAMIENTO;201;CENTRO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;2500000,00;0,00;2500000,00;0,00;0,00;2500000,00;2500000,00;326352,77;0,00;326352,77;;
;;001;190;15340;61904;2023/000331;2023/000331;PARQUE DE MANOLITO GAFOTAS. OBRAS DE REURBANIZACIÓN;211;CARABANCHEL;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;2300000,00;0,00;2300000,00;0,00;0,00;2300000,00;2300000,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2023/000332;2023/000332;CALLE DE LOS HERMANOS GASCÓN, DISTRITO DE HORTALEZA. OBRAS DE REMODELACIÓN DE LA URBANIZACIÓN;216;HORTALEZA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;111363,00;26497,00;137860,00;23733,07;0,00;114126,93;114126,93;114078,03;0,00;114078,03;;
;;001;190;15340;61904;2023/000389;2023/000389;ÁMBITO DEL PASEO DEL PRADO-RETIRO. OBRAS DE REMODELACIÓN;203;RETIRO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;550000,00;0,00;550000,00;550000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/000297;2024/000297;CUBRICIÓN DEL VIARIO M-30 EN EL PUENTE DE VENTAS;204;SALAMANCA;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;925000,00;0,00;925000,00;925000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/000297;2024/000297;CUBRICIÓN DEL VIARIO M-30 EN EL PUENTE DE VENTAS;215;CIUDAD LINEAL;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;925000,00;0,00;925000,00;925000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/000298;2024/000298;COMPLEJO MANZANA DE AZCA.  RECUPERACIÓN DE ESPACIOS;206;TETUAN;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;150000,00;0,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/000301;2024/000301;ESPACIOS LIBRES EN EL ENTORNO DE LA CIUDAD DEPORTIVA DE SAN BLAS. REMODELACIÓN DE LA URBANIZACIÓN;220;SAN BLAS-CANILLEJAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;2000000,00;0,00;2000000,00;2000000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/000303;2024/000303;ESTRUCTURA Y ELEMENTOS DE SOMBRA EN LA PUERTA DEL SOL;201;CENTRO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;308000,00;0,00;308000,00;308000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/000304;2024/000304;PLAZA DE MATUTE EN EL DISTRITO CENTRO. OBRAS DE REHABILITACIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;638000,00;0,00;638000,00;638000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/000305;2024/000305;PLAZA DEL RASTRILLO, DISTRITO CENTRO. OBRAS DE REHABILITACIÓN;201;CENTRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;737000,00;0,00;737000,00;737000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/001018;2024/001018;PLAZA DE TIRSO DE MOLINA. OBRAS DE REMODELACIÓN;201;CENTRO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;100000,00;-100000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61904;2024/001311;2024/001311;PLAZA TIRSO DE MOLINA Y CALLES ALEDAÑAS. REMODELACIÓN Y MEJORA CONFIGURACIÓN DEL ESPACIO URBANO;201;CENTRO;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;750000,00;750000,00;750000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15340;61904;2023/000285;2023/000285;ITINERARIOS PEATONALES Y CARRILES BICI PARA CONEXIÓN CICLISTA CON ANILLO VERDE EN VILLA DE VALLECAS;218;VILLA DE VALLECAS;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;710000,00;0,00;710000,00;3995,75;0,00;706004,25;706004,25;99537,02;0,00;39664,10;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15340;61904;2023/003018;2023/003018;PLAZA DE PAJARONES. REMODELACIÓN Y MEJORA DE LA CONFIGURACIÓN DEL ESPACIO URBANO (ID 21: 18598);221;BARAJAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;357000,00;0,00;357000,00;357000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15340;61904;2024/004005;2024/004005;ENTORNO DEL MERCADO NUEVA NUMANCIA. REURBANIZACIÓN Y ORDENACIÓN DEL ESPACIO PÚBLICO (ID 21: 18869);213;PUENTE DE VALLECAS;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;800000,00;0,00;800000,00;0,00;0,00;800000,00;800000,00;134826,42;0,00;134826,42;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15340;61904;2024/004008;2024/004008;ESPACIO URBANO ENTRE LAS CALLES DE MANUEL NOYA Y MARCELO USERA. OBRAS DE REMODELACIÓN (ID 21: 19022);212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;120000,00;0,00;120000,00;120000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61910;2022/000283;2022/000283;CARRETERA DE VALDECARROS. ADECUACIÓN DE VIALES;218;VILLA DE VALLECAS;07;INFRAESTRUCTURAS;00;GRANDES VIALES;;;;;;;2700000,00;0,00;2700000,00;0,00;0,00;2700000,00;2700000,00;174662,50;0,00;0,00;;
;;001;190;15340;61911;2022/000285;2022/000285;PUENTE DE LA CALLE EDUARDO BARREIROS SOBRE LA M-40. DESDOBLAMIENTO;212;USERA;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;150000,00;0,00;150000,00;150000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61911;2022/000285;2022/000285;PUENTE DE LA CALLE EDUARDO BARREIROS SOBRE LA M-40. DESDOBLAMIENTO;217;VILLAVERDE;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;850000,00;0,00;850000,00;850000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61911;2024/000307;2024/000307;SOTERRAMIENTO PASEO DE LA CASTELLANA, TRAMO COMPLEJO HOSPITALARIO LA PAZ - CALLE DE SINESIO DELGADO;205;CHAMARTIN;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;1150000,00;0,00;1150000,00;1150000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15340;61911;2024/000307;2024/000307;SOTERRAMIENTO PASEO DE LA CASTELLANA, TRAMO COMPLEJO HOSPITALARIO LA PAZ - CALLE DE SINESIO DELGADO;208;FUENCARRAL-EL PARDO;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;;;;;1150000,00;0,00;1150000,00;1150000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15340;61911;2021/000340;2021/000340;PASO INFERIOR BAJO LÍNEA FERROCARRIL POLÍGONO INDUSTRIAL VILLA DE VALLECAS. DESDOBLAMIENTO;213;PUENTE DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1052500,00;0,00;1052500,00;166247,49;0,00;886252,51;886252,51;412117,08;0,00;412117,08;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15340;61911;2021/000340;2021/000340;PASO INFERIOR BAJO LÍNEA FERROCARRIL POLÍGONO INDUSTRIAL VILLA DE VALLECAS. DESDOBLAMIENTO;218;VILLA DE VALLECAS;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;1052500,00;0,00;1052500,00;166247,48;0,00;886252,52;886252,52;412117,08;0,00;412117,08;;
;;001;190;15360;61904;2022/001262;2022/001262;DIVERSAS CALLES DEL ENTORNO DE LA PLAZA DE OLAVIDE. OBRAS DE REURBANIZACIÓN;207;CHAMBERI;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;3519175,00;826236,00;4345411,00;826236,56;0,00;3519174,44;3519174,44;2190889,98;0,00;1917395,12;;
;;001;190;15360;61910;2022/000484;2022/000484;CARRIL BICI EN LA GRAN VÍA DE VILLAVERDE. OBRAS DE ADAPTACIÓN;217;VILLAVERDE;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;0,00;9501,01;9501,01;0,00;9501,01;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;15360;61910;2022/000484;2022/000484;CARRIL BICI EN LA GRAN VÍA DE VILLAVERDE. OBRAS DE ADAPTACIÓN;217;VILLAVERDE;07;INFRAESTRUCTURAS;06;OTRAS INVERSIONES EN INFRAESTRUCTURAS URBANAS;;;17;FONDO REEQUILIBRIO TERRITORIAL;;;119156,00;0,00;119156,00;0,00;119156,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;15374;61901;2011/000318;2011/000318;MADRID CALLE 30 S.A. INVERSIONES DE REPOSICIÓN;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;8035837,00;-1442307,69;6593529,31;1,00;0,00;6593528,31;6593528,31;0,00;0,00;0,00;;
;;001;190;15374;61901;2011/000318;2021/001602;CALLE 30. RENOVACIÓN GESTIÓN CENTRALIZADA DE LOS TÚNELES;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;1032012,81;1032012,81;0,00;0,00;1032012,81;1032012,81;1032012,81;0,00;1009627,40;;
;;001;190;15374;61901;2011/000318;2023/001021;CALLE 30. ADECUACIÓN RED PEATONAL E ITINERARIO ACCESIBLE PASARELA VETERINARIA;209;MONCLOA-ARAVACA;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;403801,73;403801,73;0,00;0,00;403801,73;403801,73;403801,73;0,00;403801,73;;
;;001;190;15374;61901;2011/000318;2023/001022;CALLE 30. ADECUACIÓN RED PEATONAL E ITINERARIO ACCESIBLE PASARELA MARQUÉS DE ZAFRA;998;VARIOS DISTRITOS;07;INFRAESTRUCTURAS;01;CIRCUNVALACIÓN M-30;;;;;;;0,00;6493,15;6493,15;0,00;0,00;6493,15;6493,15;6493,15;0,00;0,00;;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;190;15377;61904;2023/001677;2023/001677;ITINERARIO DE CONEXIÓN DE MADRID RÍO CON EL MERCADO DE USERA. ADECUACIÓN;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;1245675,56;1245675,56;0,00;0,00;1245675,56;1245675,56;0,00;0,00;0,00;;
1;INCORPORACIONES REMANENTES OBLIGATORIAS;001;190;15377;61904;2023/001678;2023/001678;ITINERARIO HABITABLE ENTRE EL MERCADO DE USERA Y LA PZA. DEL HIDRÓGENO. REMODELACIÓN;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;4356949,44;4356949,44;0,00;0,00;4356949,44;4356949,44;8307,92;0,00;0,00;;
6;GFA SUPLEMENTOS Y CRÉDITOS EXTRAORD.;001;190;15377;61904;2023/001677;2023/001677;ITINERARIO DE CONEXIÓN DE MADRID RÍO CON EL MERCADO DE USERA. ADECUACIÓN;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;2212511,44;2212511,44;2212511,44;0,00;0,00;0,00;0,00;0,00;0,00;;
6;GFA SUPLEMENTOS Y CRÉDITOS EXTRAORD.;001;190;15377;61904;2023/001678;2023/001678;ITINERARIO HABITABLE ENTRE EL MERCADO DE USERA Y LA PZA. DEL HIDRÓGENO. REMODELACIÓN;212;USERA;06;URBANISMO;01;URBANIZACIÓN SUELO A CARGO DEL AYUNTAMIENTO;;;;;;;0,00;1043366,03;1043366,03;1043366,03;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;16501;60917;2024/000317;2024/000317;EFICIENCIA ENERGÉTICA DEL ALUMBRADO PÚBLICO DE LA CIUDAD. PLAN DE MEJORA;998;VARIOS DISTRITOS;08;MANTENIMIENTO URBANO;00;ALUMBRADO PÚBLICO;;;;;;;3000000,00;-1317881,09;1682118,91;1682118,91;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;190;16501;60917;2024/000317;2024/010317;TECNOLOGÍA LED SOPORTES Y LUMINARIAS C/ VÍCTOR DE LA SERNA Y OTRAS, DISTRITO CHAMARTÍN. INSTALACIÓN;205;CHAMARTIN;08;MANTENIMIENTO URBANO;00;ALUMBRADO PÚBLICO;;;;;;;0,00;617881,09;617881,09;0,00;0,00;617881,09;617881,09;280668,01;0,00;280668,01;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;190;16501;60917;2023/003009;2023/003009;ALUMBRADO PÚBLICO DIVERSAS CALLES DISTRITO DE CARABANCHEL.IMPLANTACIÓN TECNOLOGÍA LED (ID 21: 17096);211;CARABANCHEL;08;MANTENIMIENTO URBANO;00;ALUMBRADO PÚBLICO;;;;;18;PRESUPUESTOS PARTICIPATIVOS;621000,00;0,00;621000,00;61,88;0,00;620938,12;620938,12;560257,27;0,00;560257,27;;
;;001;202;34201;63301;2024/000345;2024/000345;EQUIPAMIENTO CENTROS DEPORTIVOS DEL DISTRITO DE ARGANZUELA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;202;34201;63599;2024/000345;2024/000345;EQUIPAMIENTO CENTROS DEPORTIVOS DEL DISTRITO DE ARGANZUELA;202;ARGANZUELA;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;01;POLIDEPORTIVOS;;;;;;;15000,00;0,00;15000,00;6011,21;0,00;8988,79;8988,79;0,00;0,00;0,00;;
;;001;202;92001;62302;2024/000346;2024/000346;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE ARGANZUELA;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;500,00;0,00;500,00;500,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;202;92001;62500;2024/000346;2024/000346;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE ARGANZUELA;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;1000,00;9128,91;10128,91;10128,91;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;202;92001;62599;2024/000346;2024/000346;EQUIPAMIENTO SERVICIOS ADMINISTRATIVOS DEL DISTRITO DE ARGANZUELA;202;ARGANZUELA;00;INVERSIONES DE CARÁCTER GENERAL;02;SERVICIOS ADMINISTRATIVOS  TERRITORIALES;;;;;;;1000,00;0,00;1000,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;202;93302;63200;2023/001446;2023/001446;CENTRO SERVICIOS SOCIALES JOSÉ DE VILLARREAL. EFICIENCIA ENERGÉTICA Y SISTEMA DE REFRIGERACIÓN;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;332660,00;0,00;332660,00;40,72;0,00;332619,28;332619,28;260049,38;0,00;260049,38;;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;202;93302;63200;2023/001446;2023/001446;CENTRO SERVICIOS SOCIALES JOSÉ DE VILLARREAL. EFICIENCIA ENERGÉTICA Y SISTEMA DE REFRIGERACIÓN;202;ARGANZUELA;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;02;CENTROS DE SERVICIOS SOCIALES;;;;;;;0,00;50000,00;50000,00;0,00;0,00;50000,00;50000,00;0,00;0,00;0,00;;
;;001;203;15322;61910;2024/001206;2024/001206;ESTRUCTURA LIGERA EN C/ NARVAEZ, 35. DESMONTAJE Y ADECUACIÓN DE PAVIMENTO;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;6524,00;6524,00;153,46;0,00;6370,54;6370,54;0,00;0,00;0,00;;
;;001;203;15322;61910;2024/001207;2024/001207;PLACAS STOLPERSTEINE HOMENAJE VÍCTIMAS IDEOLOGÍA NAZI EN DISTRITO RETIRO. INSTALACIÓN;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;1209,00;1209,00;153,76;0,00;1055,24;1055,24;0,00;0,00;0,00;;
;;001;203;15322;61910;2024/001208;2024/001208;ESTRUCTURA LIGERA DE TERRAZA EN C/ MONTALBÁN. DESMONTAJE Y ADECUACIÓN PAVIMENTO;203;RETIRO;08;MANTENIMIENTO URBANO;02;VÍAS PÚBLICAS;;;;;;;0,00;4915,00;4915,00;4915,00;0,00;0,00;0,00;0,00;0,00;0,00;;
5;FONDO DE REEQUILIBRIO TERRITORIAL;001;203;17102;61920;2023/003070;2023/003070;PARQUE DE LOS JARDINES DEL DOCE DE OCTUBRE. OBRAS DE REMODELACIÓN (ID 21: 18074);203;RETIRO;09;MEDIO AMBIENTE;00;PARQUES;;;;;18;PRESUPUESTOS PARTICIPATIVOS;800000,00;0,00;800000,00;4851,91;0,00;795148,09;795148,09;103639,78;0,00;0,00;;
;;001;203;23103;62500;2022/000626;2022/010626;EQUIPAMIENTO CENTRO DE MAYORES BENITO PÉREZ GALDÓS;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;208,98;208,98;0,00;208,98;0,00;0,00;0,00;0,00;0,00;;
;;001;203;23103;62500;2022/000626;2022/020626;EQUIPAMIENTO CENTRO DE MAYORES PÍO BAROJA;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;208,98;208,98;0,00;208,98;0,00;0,00;0,00;0,00;0,00;;
;;001;203;23103;62599;2023/001349;2023/001349;CENTRO DE MAYORES BENITO PÉREZ GALDÓS. EQUIPAMIENTO DE LA CAFETERÍA;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;20250,56;20250,56;0,00;0,00;20250,56;20250,56;0,00;0,00;0,00;;
;;001;203;23103;62599;2023/001350;2023/001350;CENTRO DE MAYORES PÍO BAROJA. EQUIPAMIENTO DE LA CAFETERÍA;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;1311,64;1311,64;0,00;0,00;1311,64;1311,64;0,00;0,00;0,00;;
;;001;203;23103;63600;2024/001161;2024/001161;CENTRO DE MAYORES BENITO PÉREZ GALDÓS. EQUIPOS DE COMUNICACIÓN;203;RETIRO;03;PROTECCIÓN Y PROMOCIÓN SOCIAL;01;CENTROS DE MAYORES;;;;;;;0,00;12100,00;12100,00;1181,01;0,00;10918,99;10918,99;0,00;0,00;0,00;;
;;001;203;32301;63200;2021/000106;2021/000106;OBRAS DE CONSERVACION CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE RETIRO;203;RETIRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;108,29;108,29;108,29;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;203;32301;63200;2024/000197;2024/000197;OBRAS DE ACONDICIONAMIENTO Y MEJORA EN CENTROS DOCENTES DE ENSEÑANZA DEL DISTRITO DE RETIRO;203;RETIRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;120939,00;-119395,12;1543,88;1543,88;0,00;0,00;0,00;0,00;0,00;0,00;;
;;001;203;32301;63200;2024/000197;2024/010197;ESCUELA INFANTIL LAS NUBES. OBRAS DE ACONDICIONAMIENTO Y MEJORA;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;42371,97;42371,97;0,00;0,00;42371,97;42371,97;0,00;0,00;0,00;;
;;001;203;32301;63200;2024/000197;2024/020197;ESCUELA INFANTIL MARGARITA SALAS. OBRAS DE ACONDICIONAMIENTO Y MEJORA;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;8493,40;8493,40;0,00;0,00;8493,40;8493,40;2479,73;0,00;0,00;;
;;001;203;32301;63200;2024/000197;2024/030197;COLEGIO PÚBLICO SAN ISIDORO. OBRAS VARIAS DE MEJORA DE CONDICIONES DE HABITABILIDAD;203;RETIRO;05;EDUCACIÓN;01;ESCUELAS INFANTILES;;;;;;;0,00;68529,75;68529,75;0,00;0,00;68529,75;68529,75;0,00;0,00;0,00;;
2;INCORPORACIONES REMANENTES VOLUNTARIAS;001;203;32301;63200;2023/000082;2023/010082;COLEGIO PÚBLICO JOSÉ CALVO SOTELO. OBRAS DE ACONDICIONAMIENTO Y MEJORA;203;RETIRO;05;EDUCACIÓN;00;COLEGIOS;;;;;;;0,00;603,87;603,87;0,00;0,00;603,87;603,87;603,87;0,00;0,00;;
