CeGe;Prog. Finan.;Objetivo;Indicador;Descripción Indicador;Unidad de medida;Presupuestado
001202;23103;01;15;INFORMES SOCIALES DE ENTORNO/DEPENDENCIA - HOMBRES;NÚMERO;400
001202;23103;01;16;INFORMES SOCIALES DE PECEF/DEPENDENCIA -MUJERES;NÚMERO;80
001202;23103;01;17;INFORMES SOCIALES DE PECEF/DEPENDENCIA -HOMBRES;NÚMERO;20
001202;23103;02;01;CENTROS DE MAYORES DEL DISTRITO;NÚMERO;3
001202;23103;02;02;SOCIOS DE LOS CENTROS DE MAYORES - MUJERES;NÚMERO;14000
001202;23103;02;03;SOCIOS DE LOS CENTROS DE MAYORES - HOMBRES;NÚMERO;8000
001202;23103;02;04;GRADO DE UTILIZACIÓN DE LOS CENTROS DE MAYORES;PORCENTAJE;95
001202;23103;02;05;TALLERES DE ACTIVIDADES REALIZADOS;HORAS;8000
001202;23103;02;06;MUJERES SOCIAS PARTICIPANTES EN TALLERES;NÚMERO;1700
001202;23103;02;07;HOMBRES SOCIOS PARTICIPANTES EN TALLERES;NÚMERO;900
001202;23103;02;08;MUJERES SOCIAS VOLUNTARIAS EN CENTROS DE MAYORES;NÚMERO;50
001202;23103;02;09;HOMBRES SOCIOS VOLUNTARIOS EN CENTROS DE MAYORES;NÚMERO;50
001202;23103;02;10;BENEFICIARIOS DE AYUDAS PARA COMEDOR EN CENTRO DE MAYORES;NÚMERO;40
001202;23103;02;11;MUJERES BENEFICIARIAS DE AYUDAS COMEDOR DE MAYORES;NÚMERO;25
001202;23103;02;12;HOMBRES BENEFICIARIOS DE AYUDAS COMEDOR DE MAYORES;NÚMERO;15
001202;23103;02;13;COMIDAS SERVIDAS EN LOS COMEDORES DE CENTROS DE MAYORES;NÚMERO/AÑO;5500
001202;23103;02;14;TALLERES Y ACTIVIDADES INTERGENERACIONALES;NÚMERO;11
001202;23103;03;01;SESIONES GRUPALES AUTOAYUDA CUIDADORES;HORAS;11
001202;23103;03;02;MUJERES PARTICIPANTES  DEL GRUPO AUTOAYUDA CUIDADORES;NÚMERO;10
001202;23103;03;03;HOMBRES PARTICIPANTES  DEL GRUPO AUTOAYUDA CUIDADORES;NÚMERO;4
001202;23103;03;04;USUARIOS DEL PROGRAMA 'RESPIRO FAMILIAR';NÚMERO;15
001202;23103;03;05;SESIONES DEL GRUPO 'CUIDAR A QUIENES CUIDAN';NÚMERO;2
001202;23103;03;08;HOMBRES PARTICIPANTES EN EL GRUPO 'CUIDAR A QUIENES CUIDAN';NÚMERO;10
001202;23103;03;07;MUJERES PARTICIPANTES EN EL GRUPO 'CUIDAR A QUIENES CUIDAN';NÚMERO;40
001202;23103;03;06;PARTICIPANTES DEL GRUPO 'CUIDAR A QUIENES A QUIENES CUIDAN';NÚMERO;50
001202;23103;04;04;HOMBRES USUARIOS CENTRO DÍA MAYORES CON DETERIORO FUNCIONAL O FISICO;NÚMERO;20
001202;23103;04;03;MUJERES USUARIAS CENTRO DÍA MAYORES CON DETERIORO FUNCIONAL O FISICO;NÚMERO;55
001202;23103;04;02;HOMBRES USUARIOS PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;30
001202;23103;04;01;MUJERES USUARIAS PLAZAS CENTROS DE ALZHEIMER O DETERIORO COGNITIVO;NÚMERO;95
001202;23103;05;19;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;3
001202;23103;05;20;MUJERES BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;2
001202;23103;05;21;HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA ADAPTACIONES GERIÁTRICAS;NÚMERO;1
001202;23103;05;06;PLAZAS DE MUJERES SOLICITADAS PARA RESIDENCIAS PÚBLICAS DE LA COMUNIDAD DE MADRID PARA HOMBRES;NÚMERO;20
001202;23103;05;05;PLAZAS DE MUJERES SOLICITADAS PARA RESIDENCIAS PÚBLICAS DE LA COMUNIDAD DE MADRID PARA MUJERES;NÚMERO;80
001202;23103;05;04;PLAZAS SOLICITADAS EN PISOS TUTELADO PARA HOMBRES DE LA COMUNIDAD DE MADRID;NÚMERO;10
001202;23103;05;18;HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA RESIDENCIAS TEMPORALES DE EMERGENCIA;NÚMERO;5
001202;23103;05;17;MUJERES BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA RESIDENCIAS TEMPORALES DE EMERGENCIA;NÚMERO;7
001202;23103;05;16;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA RESIDENCIAS TEMPORALES DE EMERGENCIA;NÚMERO;12
001202;23103;05;15;HOMBRES BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA MAYORES (GAFAS, AUDÍFONOS Y OTRAS AYUDAS TÉCNICAS);NÚMERO;4
001202;23103;05;01;PLAZAS SOLICITADAS EN PISOS TUTELADOS DE LA COMUNIDAD DE MADRID;NÚMERO;25
001202;23103;05;02;PLAZAS SOLICITADAS PARA RESIDENCIAS PÚBLICAS DE LA COMUNIDAD DE MADRID;NÚMERO;100
001202;23103;05;03;PLAZAS SOLICITADAS EN PISOS TUTELADOS PARA MUJERES DE LA COMUNIDAD DE MADRID;NÚMERO;15
001202;23103;05;14;MUJERES BENEFICIARIAS DE AYUDAS ECONÓMICAS PARA MAYORES (GAFAS, AUDÍFONOS Y OTRAS AYUDAS TÉCNICAS);NÚMERO;6
001202;23103;05;13;BENEFICIARIOS DE AYUDAS ECONÓMICAS PARA MAYORES (GAFAS, AUDÍFONOS Y OTRAS AYUDAS TÉCNICAS);NÚMERO;10
001202;23103;05;12;PLAZAS SOLICITADAS EN APARTAMENTOS MUNICIPALES DE MAYORES PARA HOMBRES;NÚMERO;4
001202;23103;05;11;PLAZAS SOLICITADAS EN APARTAMENTOS MUNICIPALES DE MAYORES PARA MUJERES;NÚMERO;16
001202;23103;05;10;PLAZAS SOLICITADAS EN APARTAMENTOS MUNICIPALES DE MAYORES;NÚMERO;20
001202;23103;05;09;PLAZAS SOLICITADAS PARA RESIDENCIAS PÚBLICAS DEL AYUNTAMIENTO DE MADRID PARA HOMBRES;NÚMERO;15
001202;23103;05;08;PLAZAS SOLICITADAS PARA RESIDENCIAS PÚBLICAS DEL AYUNTAMIENTO DE MADRID PARA MUJERES;NÚMERO;40
001202;23103;05;07;PLAZAS SOLICITADAS PARA RESIDENCIAS PÚBLICAS DEL AYUNTAMIENTO DE MADRID;NÚMERO;55
001202;23103;06;12;TALLERES REALIZADOS EN EL SERVICIO DE TERAPIA OCUPACIONAL A MAYORES 'ENVEJECER EN CASA';NÚMERO;4
001202;23103;06;13;MAYORES PARTICIPANTES EN TALLERES DE ESTIMULACIÓN COGNITIVA;NÚMERO;35
001202;23103;06;14;MUJERES PARTICIPANTES EN TALLERES DE ESTIMULACIÓN COGNITIVA;NÚMERO;25
001202;23103;06;15;HOMBRES PARTICIPANTES EN TALLERES DE ESTIMULACIÓN COGNITIVA;NÚMERO;10
001202;23103;06;16;ACTIVIDADES EXTRAORDINARIAS REALIZADAS POR EL SERVICIO DE TERAPIA OCUPACIONAL A MAYORES 'ENVEJECER EN CASA';NÚMERO;3
001202;23103;06;17;ACTIVIDADES INTERGENERACIONALES REALIZADAS POR EL SERVICIO DE TERAPIA OCUPACIONAL A MAYORES 'ENVEJECER EN CASA';NÚMERO;4
001202;23103;06;01;MAYORES ATENDIDOS EN PROYECTO DE DETECCIÓN, VALORACIÓN E INTERVENCIÓN DE MAYORES FRÁGILES CON ALTO RIESGO DE AISLAMIENT;NÚMERO;100
001202;23103;06;02;MUJERES ATENDIDAS EN EL PROYECTO DE DETECCIÓN, VALORACIÓN E INTERVENCIÓN DE MAYORES FRÁGILES CON ALTO RIESGO DE AISLAMI;NÚMERO;75
001202;23103;06;03;HOMBRES ATENDIDOS EN EL PROYECTO DE DETECCIÓN, VALORACIÓN E INTERVENCIÓN DE MAYORES FRÁGILES CON ALTO RIESGO DE AISLAMI;NÚMERO;25
001202;23103;06;04;ACTIVIDADES DE OCIO COMUNITARIO DESARROLLADAS EN EL PROYECTO DE DETECCIÓN, VALORACIÓN E INTERVENCIÓN DE MAYORES FRÁGILE;NÚMERO;18
001202;23103;06;05;ENCUENTROS DE PARTICIPACIÓN REALIZADOS EN EL PROYECTO DE DETECCIÓN, VALORACIÓN E INTERVENCIÓN DE MAYORES FRÁGILES CON;NÚMERO;11
001202;23103;06;06;REDES DE TRABAJO COMUNITARIO;NÚMERO;25
001202;23103;06;07;ENTIDADES PARTICIPANTES EN LA RED DE TRABAJO COMUNITARIO;NÚMERO;50
001202;23103;06;08;MAYORES PARTICIPANTES EN EL SERVICIO DE TERAPIA OCUPACIONAL A MAYORES 'ENVEJECER EN CASA';NÚMERO;35
001202;23103;06;09;MUJERES PARTICIPANTES EN EL SERVICIO DE TERAPIA OCUPACIONAL A MAYORES 'ENVEJECER EN CASA';NÚMERO;25
001202;23103;06;10;HOMBRES PARTICIPANTES EN EL SERVICIO DE TERAPIA OCUPACIONAL A MAYORES 'ENVEJECER EN CASA';NÚMERO;10
001202;23103;06;11;GUÍAS ELABORADAS PARA FAMILIARES CUIDADORES DE PERSONAS DEPENDIENTES;NÚMERO;2
001202;23106;01;01;Personas solas atendidas en el proyecto de acciones complementarias;NÚMERO;100
001202;23106;01;02;Mujeres atendidas por psicólogo;NÚMERO;70
001202;23106;01;03;Hombres atendidos por psicólogo;NÚMERO;30
001202;23106;01;04;Mujeres atendidas por educadora social;NÚMERO;25
001202;23106;01;05;Hombres atendidos por educadora social;NÚMERO;20
001202;23106;01;06;Familia con menores atendidas por educadora social;NÚMERO;8
001202;23106;01;07;Familias con menores atendidas por psicólogo;NÚMERO;2
001202;23106;01;08;Menores en grupos DIVER;NÚMERO;30
001202;23106;01;09;Niños participantes en el Grupo DIVER;NÚMERO;15
001202;23106;01;10;Niñas participantes en el grupo DIVER;NÚMERO;15
001202;23106;01;11;Actividades trimestrales INTERGENERACIONALES;NÚMERO;4
001202;23106;01;12;Actividades extraordinarias intergeneracionales;NÚMERO;4
001202;23106;01;13;Mujeres participantes en actividades comunitarias y convivencia;NÚMERO;1100
001202;23106;01;14;Hombres participantes en actividades comunitarias y convivencia;NÚMERO;1170
001202;23106;01;15;Adolescentes chicas participantes en actividades comunitarias y convivencia;NÚMERO;2095
001202;23106;01;16;Adolescentes chicos participantes en actividades comunitarias;NÚMERO;1605
001202;23106;01;17;Total, adolescentes participantes en actividades comunitarias y convivencia;NÚMERO;3700
001202;23106;01;18;Entidades, proyectos, u organizaciones no gubernamentales cooparticipantes en actividades comunitarias;NÚMERO;10
001202;23106;01;19;Actividades intergeneracionales ejecutadas con otros proyectos propios del Distrito;NÚMERO;4
001202;23106;01;22;Participante en el grupo de apoyo a las Necesidades Educativas Especiales niños;NÚMERO;8
001202;23106;01;21;Participante en el grupo de apoyo a las Necesidades Educativas Especiales niñas;NÚMERO;7
001202;23106;01;20;Actividades intergeneracionales ejecutadas con otros proyectos propios del Distrito;NÚMERO;15
001202;23106;02;08;CITAS TELEFÓNICAS ATENDIDAS EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;6000
001202;23106;02;07;CITAS PRESENCIALES ATENDIDAS EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;9000
001202;23106;02;06;CITAS ATENDIDAS EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;15000
001202;23106;02;05;HISTORIAS SOCIALES EN INTERVENCIÓN Y/O SEGUIMIENTO EN UNIDADES DE TRABAJO SOCIAL;NÚMERO;7134
001202;23106;02;04;HOMBRES ENTREVISTADOS EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;1750
001202;23106;02;03;MUJERES ENTREVISTADAS EN UNIDADES DE TRABAJO SOCIAL DE PRIMERA ATENCIÓN;NÚMERO;3700
001202;23106;02;02;ATENCIÓN EN CITA URGENTE;PORCENTAJE;88
001202;23106;02;01;CASOS URGENTES ATENDIDOS/AS UNIDADES TRABAJO SOCIAL;NÚMERO;350
001202;23106;03;10;INFORMES SOCIALES PECEF PARA VALORACIÓN DE LA SITUACIÓN MUJERES;NÚMERO;10
001202;23106;03;09;INFORMES SOCIALES PECEF PARA VALORACIÓN DE LA SITUACIÓN HOMBRES;NÚMERO;5
001202;23106;03;08;INFORMES SOCIALES PECEF PARA VALORACION DE LA SITUACION;NÚMERO;15
001202;23106;03;07;INFORMES SOCIALES DE ENTORNO PARA VALORACIÓN DE LA SITUACIÓN HOMBRES;NÚMERO;180
001202;23106;03;06;INFORMES SOCIALES DE ENTORNO PARA VALORACIÓN DE LA SITUACIÓN MUJERES;NÚMERO;720
001202;23106;03;05;INFORMES SOCIALES DE ENTORNO PARA VALORACIÓN DE LA SITUACIÓN;NÚMERO;900
001202;23106;03;04;MEDIA DE HORAS MENSUALES AYUDA A DOMICILIO A DISCAPACITADOS;HORAS/PERSONA;22
001202;23106;03;03;HOMBRES CON DISCAPACIDAD USUARIOS SERVICIO AYUDA DOMICILIO;NÚMERO;105
001202;23106;03;02;MUJERES CON DISCAPACIDAD USUARIAS SERVICIO AYUDA DOMICILIO;NÚMERO;70
001202;23106;03;01;PERSONAS CON DISCAPACIDAD USUARIAS SERVICIO AYUDA DOMICILIO;NÚMERO;175
001202;23106;04;01;PRECEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;24
001202;23106;04;02;MUJERES PERCEPTORAS DE RENTA MÍNIMA INSERCIÓN;NÚMERO;13
001202;23106;04;03;HOMBRES PERCEPTORES DE RENTA MÍNIMA DE INSERCIÓN;NÚMERO;11
001202;23106;04;04;Mujeres participantes en proyectos de integración R.M.I.;NÚMERO;10
001202;23106;04;05;Hombres participantes en proyectos de integración R.M.I.;NÚMERO;5
001202;23106;04;06;Certificados emitidos de exclusión social para IMV;NÚMERO;100
001202;23106;04;07;Ayudas económicas para cobertura de necesidades básicas de alimentación, higiene, aseo y Tarjetas Familia;NÚMERO;30
001202;23106;04;08;Hombres benefi. de ayudas econó. para cobertura de necesidades básicas de alimentación, higiene, aseo y Tarjetas familia;NÚMERO;20
001202;23106;04;09;Mujeres benefi. de ayudas econó. para cobertura de necesidades básicas de alimentación, higiene, aseo y Tarjetas Familia;NÚMERO;10
001202;23106;04;10;Ayudas económicas para necesidades básicas de alojamiento;NÚMERO;30
001202;23106;04;11;Mujeres titulares de ayudas económicas para necesidades básicas de alojamiento;NÚMERO;20
001202;23106;04;12;Hombres titulares de ayudas económicas para necesidades básicas de alojamiento;NÚMERO;10
001202;23106;04;13;Ayudas económicas para otros gastos excepcionales (gafas, audífonos, otros).;NÚMERO;10
001202;23106;05;01;PERSONAS SIN HOGAR ATENDIDAS DESDE EL PROYECTO DE CONVIVENCIA;NÚMERO;110
001202;23106;05;02;MUJERES SIN HOGAR ATENDIDAS DESDE EL PROYECTO DE CONVIVENCIA;NÚMERO;13
001202;23106;05;03;HOMBRES SIN HOGAR ATENDIDOS DESDE EL PROYECTO DE CONVIVENCIA;NÚMERO;97
001202;23106;05;04;PERSONAS SIN HOGAR DERIVADAS A SERV. ATENCIÓN SOCIAL ESPECIALIZADOS;NÚMERO;110
001202;23106;05;05;MUJERES SIN HOGAR DERIVADAS A SERV. ATENCIÓN SOCIAL ESPECIALIZADOS;NÚMERO;10
001202;23106;05;06;HOMBRES SIN HOGAR DERIVADAS A SERV. ATENCIÓN SOCIAL ESPECIALIZADOS;NÚMERO;100
001202;23106;05;07;SESIONES DE LA MESA DE SIN HOGAR DESDE EL PROYECTO DE CONVIVENCIA;NÚMERO;4
001202;23106;05;08;INFORMES REALIZADOS PARA EL EMPADRONAMIENTO EN EL CENTRO DE SERVICIOS SOCIALES DE PERSONAS SIN HOGAR;NÚMERO;8
001202;23106;05;09;INFORMES REALIZADOS PARA EL EMPADRONAMIENTO EN EL CENTRO DE SERVICIOS SOCIALES DE MUJERES;NÚMERO;3
001202;23106;05;10;INFORMES REALIZADOS PARA EL EMPADRONAMIENTO EN EL CENTRO DE SERVICIOS SOCIALES DE HOMBRES;NÚMERO;5
001202;23106;05;11;PERSONAS SIN HOGAR BENEFICIARIOS DE AYUDAS ECONÓMICAS;NÚMERO;10
001202;23106;05;12;MUJERES SIN HOGAR BENEFICIARIAS DE AYUDAS ECONÓMICAS;NÚMERO;5
001202;23106;05;13;HOMBRES SIN HOGAR BENEFICIARIOS DE AYUDAS ECONÓMICAS;NÚMERO;5
001202;23106;05;14;URGENCIAS ATENDIDAS POR SITUACIÓN DE EMERGENCIA RESIDENCIAL;NÚMERO;100
001202;23106;05;15;MUJERES ATENDIDAS EN SITUACIÓN DE EMERGENCIA RESIDENCIAL;NÚMERO;60
001202;23106;05;16;HOMBRES ATENDIDOS EN SITUACIÓN DE EMERGENCIA RESIDENCIAL;NÚMERO;40
001202;31101;01;01;INSPECCIONES RESTAURACION COLECTIVA;NÚMERO;400
001202;31101;01;02;INSPECCIONES COMERCIO MINORISTA;NÚMERO;400
001202;31101;01;03;EFICACIA OPERATIVA INSPECCIÓN SEGURIDAD ALIMENTARIA;PORCENTAJE;100
001202;31101;01;04;TOMA DE MUESTRAS DE ALIMENTOS Y BEBIDAS;NÚMERO;50
001202;31101;01;05;EFICACIA OPERATIVA TOMA DE MUESTRAS ALIMENTOS Y BEBIDAS;PORCENTAJE;100
001202;31101;01;06;EFICACIA OPERATIVA INSPECCIONES DENUNCIAS BROTES, ALERTAS TIPO I Y II EN SU CASO;PORCENTAJE;100
001202;31101;01;07;INFORMES SANITARIOS EN LICENCIAS URBANÍSTICAS, REGISTROS SANITARIOS Y AUTORIZACIONES EVENTOS/MERCADILLOS;NÚMERO;25
001202;31101;01;08;CONTROL CORRECCIÓN DEFICIENCIAS ESTABLEC. EN LOS QUE SE HA PRODUCIDO UN BROTE DE ORIGEN ALIMENTARIO;PORCENTAJE;100
001202;31101;02;05;INSPECCIONES ESCUELAS Y CUIDADO/RECREO INFANTILES Y EN ESTABLECIMIENTOS ESTÉTICA/BELLEZA Y ADORNO CORPORAL;NÚMERO;120
001202;31101;02;04;EFICACIA OPERATIVA DE LA TOMA DE MUESTRAS DE AGUA EN PISCINAS/BALNEARIOS;PORCENTAJE;100
001202;31101;02;03;TOMA DE MUESTRAS DE AGUA EN PISCINAS/BALNEARIOS/SPAS;NÚMERO;14
001202;31101;02;02;EFICACIA OPERATIVA INSP. PISCINAS /BALNEARIOS/SPAS;PORCENTAJE;100
001202;31101;02;01;INSPECCIONES EN PISCINAS/BALNEARIOS/SPAS;NÚMERO;20
001202;31101;02;06;EFICACIA OPERATIVA INSPEC. ESCUELAS Y CUIDADO/RECREO INFANTILES Y EN ESTABLECIMIENTOS ESTÉTICA/BELLEZA Y ADORNO CORPORAL;PORCENTAJE;100
001202;31101;02;07;EFICACIA OPERATIVA INSPECC. DENUNCIAS Y ALERTAS;PORCENTAJE;100
001202;31101;03;06;DENUNCIAS TENENCIA DE ANIMALES Y PROTECCIÓN ANIMAL E INFORMES PROTECCIÓN ANIMAL. MOVIMIENTO PECUARIO;NÚMERO;115
001202;31101;03;05;EFICACIA OPERATIVA INSPECCIONES PROTECCIÓN ANIMAL;PORCENTAJE;100
001202;31101;03;04;INSPECCIONES PROTECCIÓN ANIMAL;NÚMERO;60
001202;31101;03;03;OBSERVACIONES ANTIRRÁBICAS Y LICENCIAS APP SOLICITADAS POR MUJERES;NÚMERO;35
001202;31101;03;02;OBSERVACIONES ANTIRRÁBICAS Y LICENCIAS APP SOLICITADAS POR HOMBRES;NÚMERO;35
001202;31101;03;01;OBSERVACIONES ANTIRRÁBICAS Y LICENCIAS APP;NÚMERO;70
001202;31101;04;01;PROPUESTAS INICIO EXPEDIENTES SANCIONADORES SALUD PÚBLICA LEVES Y GRAVES;NÚMERO;90
001202;31101;04;02;MEDIDAS CAUTELARES Y PROVISIONALES ADOPTADAS;NÚMERO;12
001202;32301;01;09;INCLUSIÓN DE LAS MEDIDAS DE IGUALDAD;NÚMERO;3
001202;32301;01;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;13
001202;32301;01;02;CENTROS DOCENTES CON SERVICIO DE LIMPIEZA A CARGO DEL DISTRITO;NÚMERO;8
001202;32301;01;03;HORAS DE LIMPIEZA DE LOS CENTROS ESCOLARES;HORAS;54827
001202;32301;01;04;SUPERFICIE CONSTRUIDA CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;M2;47117
001202;32301;01;05;SUPERFICIE LIBRE CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;M2;42328
001202;32301;01;06;SUPERFICIE ZONAS VERDES C. EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;M2;7793
001202;32301;01;07;CENTROS EDUCATIVOS CON MEDIDAS DE ADAPTACIÓN A NORMATIVA INCENDIO;NÚMERO;9
001202;32301;01;08;CENTROS EDUCATIVOS CON MEDIDAS SIN BARRERAS ARQUITECTÓNICAS;NÚMERO;7
001202;32301;02;05;CONTRATOS QUE INCLUYEN LA PERSPECTIVA DE GÉNERO O LA PROMOCIÓN DE LA IGUALDAD, ENTRE SUS CLÁUSULAS SOCIALES;NÚMERO;4
001202;32301;02;04;ALUMNAS ESCOLARIZADAS EN ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL;NÚMERO;200
001202;32301;02;03;ALUMNOS ESCOLARIZADOS EN ESCUELAS INFANTILES DE TITULARIDAD MUNICIPAL;NÚMERO;191
001202;32301;02;02;REUNIONES CON LAS ESCUELAS INFANTILES MUNICIPALES;NÚMERO;16
001202;32301;02;01;ESCUELAS INFANTILES TITULARIDAD MUNICIPAL GESTIÓN INDIRECTA;NÚMERO;4
001202;32301;03;01;REUNIONES CON EL SERVICIO DE APOYO DE ESCOLARIZACIÓN;NÚMERO;1
001202;32301;03;02;ALUMNOS ESCOLARIZADOS POR EL SMAE;NÚMERO;150
001202;32301;03;03;ALUMNAS ESCOLARIZADAS POR EL SMAE;NÚMERO;150
001202;32301;04;01;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA A PADRES;NÚMERO;700
001202;32301;04;02;INFORMACIÓN Y ATENCIÓN INDIVIDUALIZADA Y COLECTIVA A MADRES;NÚMERO;900
001202;32301;04;03;REUNIONES CON CENTROS ESCOLARES;NÚMERO;3
001202;32301;04;04;REUNIÓN CON AMPAS;NÚMERO;7
001202;32301;04;05;ASESORAMIENTO Y ORIENTACIÓN A AMPAS;NÚMERO;40
001202;32301;05;01;PETICIONES RECIBIDAS;NÚMERO;42
001202;32301;05;02;CESIONES AUTORIZADAS;NÚMERO;42
001202;32601;01;01;COLEGIOS DONDE SE REALIZAN ACTIV. COMPLEMENTARIAS;NÚMERO;15
001202;32601;01;02;ACTIVIDADES COMPLEMENTARIAS;NÚMERO;50
001202;32601;01;03;ALUMNAS PARTICIPANTES EN ACTIVIDADES COMPLEMENTARIAS;NÚMERO;2500
001202;32601;01;04;ALUMNOS PARTICIPANTES EN ACTIVIDADES COMPLEMENTARIAS;NÚMERO;2500
001202;32601;01;05;COLEGIOS DONDE SE HAN REALIZADO ACTIVIDADES EXTRAESCOLARES;NÚMERO;9
001202;32601;01;06;ACTIVIDADES EXTRAESCOLARES REALIZADAS EN CENTROS EDUCATIVOS;NÚMERO;25
001202;32601;01;07;ALUMNOS PARTICIPANTES EN ACTIVIDADES EXTRAESCOLARES;NÚMERO;813
001202;32601;01;08;ALUMNAS PARTICIPANTES EN ACTIVIDADES EXTRAESCOLARES;NÚMERO;875
001202;32601;01;09;SALIDAS CULTURALES;NÚMERO;100
001202;32601;01;10;ALUMNOS ASISTENTES A LAS SALIDAS ESCOLARES;NÚMERO;1750
001202;32601;01;11;ALUMNAS ASISTENTES A LAS SALIDAS ESCOLARES;NÚMERO;1750
001202;32601;01;12;CAMPAMENTOS REALIZADOS;NÚMERO;3
001202;32601;01;13;ALUMNOS PARTICIPANTES EN CAMPAMENTOS;NÚMERO;660
001202;32601;01;14;ALUMNAS PARTICIPANTES EN CAMPAMENTOS;NÚMERO;660
001202;32601;01;15;CONTRATOS QUE INCLUYEN LA PERSPECTIVA DE GÉNERO O LA PROMOCIÓN DE LA IGUALDAD ENTRE SUS CLÁUSULAS SOCIALES,;NÚMERO;10
001202;32601;02;01;CERTÁMENES, CONCURSOS Y PREMIOS CONVOCADOS;NÚMERO;3
001202;32601;02;02;ALUMNOS PARTICIPANTES EN CERTÁMENES Y CONCURSOS;NÚMERO;300
001202;32601;02;03;ALUMNAS PARTICIPANTES EN CERTÁMENES Y CONCURSOS;NÚMERO;300
001202;32601;02;04;CENTROS EDUCATIVOS PARTICIPANTES EN CERTÁMENES Y CONCURSOS;NÚMERO;17
001202;32601;03;08;NÚMERO DE PLENOS DE ADOLESCENCIA;NÚMERO;1
001202;32601;03;07;NÚMERO DE PLENOS DE INFANCIA;NÚMERO;1
001202;32601;03;06;ALUMNAS PARTICIPANTES;NÚMERO;300
001202;32601;03;05;ALUMNOS PARTICIPANTES;NÚMERO;200
001202;32601;03;04;ACTIVIDADES DE PARTICIPACIÓN EN INICIATIVAS DEL DISTRITO;NÚMERO;30
001202;32601;03;03;ALUMNAS PARTICIPANTES;NÚMERO;450
001202;32601;03;02;ALUMNOS PARTICIPANTES;NÚMERO;450
001202;32601;03;01;ACTIVIDADES DE MEDIACIÓN ENMARCADAS EN EL PLAN DE CONVIVENCIA;NÚMERO;3
001202;32601;04;02;COLEGIOS  PARTICIPANTES;NÚMERO;16
001202;32601;04;01;SERVICIO DE AUTOCARES PARA SALIDAS EDUCATIVAS;NÚMERO;150
001202;32601;05;05;INCLUSIÓN DE LAS MEDIDAS DE IGUALDAD;NÚMERO;1
001202;32601;05;04;C. EDUC SIN BARRERAS ARQUITECTÓNICAS S/TOTAL COLEGIOS;PORCENTAJE;100
001202;32601;05;03;C. EDUCATIVOS ADAPTADOS TOTALMENTE A NORMATIVA INCENDIOS;NÚMERO;1
001202;32601;05;02;SUPERFICIE CONSTRUIDA C. EDUC. MANTENIMIENTO DISTRITO;M2;1060
001202;32601;05;01;CENTROS EDUCATIVOS CON MANTENIMIENTO A CARGO DEL DISTRITO;NÚMERO;1
001202;33401;01;32;ACTIVIDADES INFANTILES;NÚMERO;39
001202;33401;01;31;ASISTENTES FIESTA DE REYES;NÚMERO;900
001202;33401;01;30;FIESTA DE REYES;NÚMERO;1
001202;33401;01;29;DÍAS CONMEMORATIVOS;NÚMERO;6
001202;33401;01;28;ASISTENTES CAMPAMENTOS URBANOS;NÚMERO;90
001202;33401;01;27;CAMPAMENTOS URBANOS CDI;NÚMERO;3
001202;33401;01;26;ASISTENTES ACTIVIDADES INFANTILES;NÚMERO;3500
001202;33401;01;25;PORCENTAJE ASISTENCIA HOMBRES CINE AL AIRE LIBRE PROYECCIONES;PORCENTAJE;40
001202;33401;01;24;PORCENTAJE ASISTENCIA MUJERES CINE AL AIRE LIBRE PROYECCIONES;PORCENTAJE;60
001202;33401;01;23;ASISTENTES CINE AL AIRE LIBRE PROYECCIONES;NÚMERO;2800
001202;33401;01;22;CINE AL AIRE LIBRE PROYECCIONES;NÚMERO;10
001202;33401;01;21;PORCENTAJE ASISTENCIA HOMBRES CINE PROYECCIONES;PORCENTAJE;40
001202;33401;01;20;PORCENTAJE ASISTENCIA MUJERES CINE PROYECCIONES;PORCENTAJE;60
001202;33401;01;19;PORCENTAJE ASISTENCIA HOMBRES TEATRO;PORCENTAJE;35
001202;33401;01;18;PORCENTAJE ASISTENCIA MUJERES TEATRO;PORCENTAJE;65
